,host_response_rate,host_acceptance_rate,host_listings_count,accommodates,room_type,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,expensive_nbh
3135,100.0,100.0,1,2,Private room,1,1.0,1,85.0,7,1125,0,0
3136,90.0,78.0,1,2,Entire home/apt,0,1.5,1,110.0,1,1125,1,0
3137,86.0,50.0,1,2,Entire home/apt,1,1.0,1,125.0,1,7,0,0
3138,90.0,71.0,2,2,Private room,1,1.0,1,95.0,1,1125,0,0
3139,92.0,98.0,3,3,Entire home/apt,1,1.0,1,99.0,2,1125,77,0
3140,100.0,100.0,1,3,Entire home/apt,1,1.0,1,129.0,2,1125,10,0
3141,100.0,95.0,5,2,Private room,1,1.0,1,65.0,1,1125,0,0
3142,100.0,92.6,1,2,Entire home/apt,1,1.0,1,115.0,2,1125,0,0
3143,100.0,100.0,1,4,Entire home/apt,3,1.0,2,149.0,1,1125,33,0
3144,100.0,100.0,5,2,Private room,1,1.5,1,135.0,2,14,2,0
3145,100.0,100.0,1,8,Entire home/apt,4,1.5,4,325.0,2,1125,23,0
3146,90.0,85.0,1,2,Entire home/apt,0,1.0,1,100.0,2,1125,0,0
3147,80.0,84.0,1,2,Private room,1,1.0,1,79.0,1,1125,3,0
3148,100.0,100.0,1,2,Private room,1,1.0,1,95.0,2,30,3,0
3149,83.0,0.0,1,4,Entire home/apt,2,2.0,1,200.0,1,1125,0,0
3150,94.4,89.2,1,7,Entire home/apt,2,2.0,3,375.0,3,1125,0,0
3151,100.0,100.0,1,2,Private room,1,2.5,1,75.0,2,7,76,0
3152,100.0,86.0,1,4,Entire home/apt,1,1.0,2,114.0,1,1125,1,0
3153,100.0,100.0,1,2,Entire home/apt,1,1.0,1,115.0,2,1125,3,0
3155,97.8,97.2,1,4,Entire home/apt,2,1.5,2,200.0,2,1125,2,0
3156,100.0,100.0,1,1,Private room,1,1.0,1,89.0,1,90,8,0
3157,92.0,10.0,1,6,Entire home/apt,2,2.0,2,150.0,2,1125,0,0
3158,86.0,86.0,1,4,Entire home/apt,3,2.5,2,150.0,4,1125,1,0
3159,100.0,67.0,1,3,Entire home/apt,1,1.0,1,85.0,2,1125,7,0
3160,92.0,91.0,26,6,Entire home/apt,2,1.0,5,175.0,1,1125,11,0
3161,100.0,100.0,2,3,Private room,1,1.0,2,70.0,2,1125,122,0
3162,100.0,95.0,1,4,Entire home/apt,1,1.0,2,99.0,1,30,22,0
3163,100.0,100.0,1,5,Entire home/apt,2,2.0,2,125.0,2,60,49,0
3164,96.0,88.0,3,2,Private room,1,1.0,1,49.0,1,180,3,0
3165,99.0,89.0,25,5,Entire home/apt,1,1.0,2,79.0,3,1125,5,0
3166,100.0,100.0,1,2,Entire home/apt,0,1.0,1,99.0,2,1125,46,0
3167,95.0,72.0,1,2,Private room,1,1.0,1,70.0,1,1125,0,0
3168,100.0,100.0,1,3,Entire home/apt,1,1.0,1,101.0,1,30,4,0
3169,100.0,100.0,1,3,Entire home/apt,0,1.0,1,99.0,2,14,45,0
3170,100.0,100.0,1,5,Entire home/apt,2,1.0,3,119.0,2,21,78,0
3171,99.0,89.0,25,6,Entire home/apt,1,1.0,2,100.0,3,1125,20,0
3173,100.0,100.0,4,6,Entire home/apt,2,1.0,3,175.0,4,365,0,0
3174,80.0,90.0,3,8,Entire home/apt,3,2.5,4,220.0,1,1125,6,0
3175,96.6,66.0,1,1,Private room,1,1.0,1,60.0,1,1125,0,0
3176,94.0,92.0,1,3,Entire home/apt,0,1.0,1,91.0,2,1125,19,0
3177,100.0,60.0,2,4,Entire home/apt,2,1.0,2,160.0,1,1125,0,0
3178,100.0,60.0,2,2,Entire home/apt,1,1.0,1,110.0,1,1125,0,0
3179,100.0,67.0,1,3,Entire home/apt,1,1.0,2,75.0,2,1125,29,0
3180,100.0,100.0,1,2,Private room,1,1.0,1,65.0,2,1125,18,0
3181,88.2,76.2,1,2,Private room,1,1.5,1,500.0,1,3,0,0
3182,50.0,80.0,1,2,Entire home/apt,1,1.0,1,100.0,2,1125,5,0
3183,76.0,95.0,3,2,Private room,1,1.0,1,79.0,1,1125,5,0
3184,40.0,86.2,1,1,Private room,1,1.5,1,80.0,1,1125,0,0
3185,100.0,100.0,2,2,Private room,1,1.5,1,55.0,2,1125,0,0
3186,94.0,85.0,4,2,Private room,1,1.0,1,65.0,2,1125,25,0
3187,88.0,100.0,1,3,Entire home/apt,1,1.0,2,70.0,1,1125,2,0
3188,100.0,84.4,3,2,Private room,1,1.0,1,185.0,1,1125,0,0
3189,87.6,96.0,1,2,Entire home/apt,1,1.0,1,75.0,2,1125,0,0
3190,100.0,100.0,3,2,Private room,1,2.0,2,85.0,1,1125,3,0
3191,100.0,100.0,3,6,Entire home/apt,3,1.0,3,130.0,2,365,41,0
3192,92.0,77.8,1,2,Private room,1,1.0,1,84.0,2,14,7,0
3193,100.0,100.0,2,2,Private room,1,1.5,1,45.0,2,1125,1,0
3194,99.0,89.0,25,9,Entire home/apt,4,2.5,6,203.0,3,365,105,0
3195,100.0,92.0,2,6,Entire home/apt,2,2.0,2,160.0,3,14,1,0
3196,100.0,71.2,3,2,Private room,1,1.0,2,120.0,1,1125,0,0
3197,90.8,96.8,1,6,Entire home/apt,6,3.0,6,250.0,6,12,0,0
3198,94.0,85.0,4,2,Private room,1,1.5,1,80.0,3,1125,0,0
3199,57.0,100.0,1,2,Private room,1,1.0,2,60.0,2,1125,54,0
3200,94.0,85.0,4,6,Entire home/apt,3,1.5,3,229.0,2,15,9,0
3201,81.0,97.0,4,2,Private room,1,1.5,1,67.0,2,14,18,0
3202,100.0,100.0,3,2,Entire home/apt,0,1.0,1,115.0,1,365,1,0
3203,100.0,82.0,1,4,Entire home/apt,1,1.0,2,80.0,1,1125,1,0
3204,96.6,86.6,1,2,Private room,1,1.0,1,250.0,1,1125,0,0
3205,100.0,100.0,1,2,Private room,1,1.0,1,72.0,2,1125,23,0
3206,90.0,55.0,1,1,Private room,1,1.0,1,175.0,1,1125,0,0
3207,81.0,97.0,4,2,Private room,1,1.0,1,55.0,2,14,13,0
3208,94.0,85.0,4,2,Private room,1,1.0,1,60.0,2,1125,19,0
3209,100.0,100.0,3,2,Entire home/apt,1,1.0,1,65.0,2,1125,32,0
3210,100.0,96.2,1,5,Entire home/apt,1,1.0,4,105.0,2,1125,47,0
3211,100.0,100.0,1,3,Entire home/apt,0,1.0,2,98.0,2,1125,12,0
3212,100.0,100.0,1,9,Entire home/apt,4,2.5,6,155.0,1,1125,1,0
3213,100.0,100.0,1,4,Entire home/apt,1,1.0,1,84.0,2,3,1,0
3214,86.0,87.0,1,4,Entire home/apt,1,1.0,2,95.0,1,1125,54,0
3215,92.0,99.0,23,2,Private room,1,1.0,1,89.0,1,1125,4,0
3216,100.0,100.0,3,2,Entire home/apt,0,1.0,1,65.0,2,1125,14,0
3217,100.0,100.0,2,4,Entire home/apt,2,1.5,3,200.0,3,14,5,0
3218,100.0,100.0,1,2,Entire home/apt,0,1.0,1,100.0,2,1125,6,0
3219,100.0,95.8,1,6,Entire home/apt,2,1.0,3,225.0,1,30,0,0
3220,72.6,90.2,1,2,Entire home/apt,1,1.0,1,45.0,1,1125,0,0
3221,89.0,68.0,1,5,Entire home/apt,1,1.0,2,125.0,2,1125,2,0
3223,92.0,99.0,23,2,Private room,1,1.0,2,89.0,1,1125,3,0
3224,100.0,95.0,1,2,Entire home/apt,1,1.0,1,120.0,3,14,0,0
3225,98.6,100.0,1,10,Entire home/apt,4,4.5,4,225.0,2,10,8,0
3226,100.0,96.0,1,4,Entire home/apt,1,1.0,2,110.0,2,1125,39,0
3227,100.0,84.4,3,2,Private room,1,1.0,1,185.0,1,1125,0,0
3228,100.0,93.0,1,4,Entire home/apt,1,1.0,1,105.0,2,1125,30,0
3229,100.0,92.0,2,2,Private room,1,1.0,1,65.0,2,1125,57,0
3230,80.0,90.0,3,5,Entire home/apt,0,1.0,3,80.0,1,1125,67,0
3231,100.0,100.0,1,2,Private room,1,1.0,1,75.0,2,90,22,0
3232,50.0,100.0,2,1,Private room,1,1.0,1,50.0,1,1125,2,0
3233,100.0,97.8,1,5,Entire home/apt,3,2.5,3,268.0,1,1125,1,0
3234,50.0,56.6,1,3,Entire home/apt,1,1.0,1,75.0,1,14,43,0
3235,100.0,100.0,1,10,Entire home/apt,4,4.0,7,500.0,2,1125,0,0
3236,100.0,100.0,1,1,Private room,1,1.0,1,85.0,1,1125,3,0
3237,80.0,90.0,3,4,Private room,1,1.0,3,68.0,1,1125,135,0
3238,93.4,61.6,1,5,Entire home/apt,3,2.0,3,250.0,3,1125,0,0
3239,100.0,100.0,1,1,Private room,1,1.5,1,43.0,3,21,1,0
3240,100.0,100.0,1,4,Entire home/apt,0,1.0,2,65.0,2,1125,1,0
3241,100.0,85.0,1,1,Private room,1,1.0,1,49.0,1,30,6,0
3242,100.0,100.0,2,8,Entire home/apt,3,1.0,4,125.0,2,1125,18,0
3244,85.0,90.0,1,3,Entire home/apt,2,2.5,2,90.0,3,1125,0,0
3245,50.0,100.0,2,1,Private room,1,1.0,1,50.0,1,2000,2,0
3246,100.0,100.0,2,2,Entire home/apt,1,1.0,1,130.0,1,1125,0,0
3247,100.0,100.0,2,1,Shared room,1,1.0,1,104.0,1,1125,2,0
3248,88.0,100.0,1,4,Entire home/apt,1,1.0,1,155.0,2,14,9,0
3249,90.0,100.0,1,2,Shared room,1,1.0,1,60.0,1,29,5,0
3250,100.0,100.0,1,2,Entire home/apt,1,1.0,1,89.0,14,1125,2,0
3251,70.0,80.0,1,5,Entire home/apt,2,1.0,2,130.0,1,1125,13,0
3252,75.0,100.0,2,2,Entire home/apt,1,1.0,1,55.0,2,1125,1,0
3253,100.0,100.0,2,4,Private room,1,2.0,1,100.0,1,1125,1,0
3254,100.0,91.0,1,4,Entire home/apt,1,2.0,2,155.0,1,1125,0,0
3256,80.0,91.0,1,2,Entire home/apt,1,1.0,1,125.0,2,1125,0,0
3257,100.0,95.0,3,4,Entire home/apt,1,1.0,3,185.0,2,29,3,0
3258,100.0,95.0,3,5,Entire home/apt,1,1.0,2,148.0,2,30,82,0
3259,94.0,93.6,1,2,Entire home/apt,0,1.0,1,100.0,1,1125,6,0
3260,100.0,100.0,1,1,Shared room,1,1.0,1,40.0,1,1125,0,0
3261,100.0,100.0,4,3,Private room,1,1.5,1,69.0,1,365,18,0
3262,100.0,95.0,1,6,Private room,1,2.5,4,99.0,1,30,129,0
3263,80.0,100.0,1,1,Private room,1,1.0,1,50.0,1,1125,3,0
3264,100.0,95.6,2,4,Entire home/apt,1,1.0,2,175.0,2,365,5,0
3265,80.0,100.0,2,2,Private room,1,1.0,1,150.0,1,1125,1,0
3266,91.0,69.0,8,2,Entire home/apt,1,1.0,1,79.0,1,1125,3,0
3268,100.0,90.0,2,2,Private room,1,1.0,2,65.0,3,134,3,0
3269,61.0,60.0,1,1,Shared room,1,1.5,2,150.0,1,1125,0,0
3270,100.0,100.0,2,8,Entire home/apt,2,2.0,3,170.0,1,380,23,0
3271,100.0,100.0,1,2,Private room,1,1.0,1,90.0,1,30,3,0
3272,96.6,79.2,1,1,Private room,1,1.0,1,89.0,2,5,6,0
3273,94.0,78.4,1,3,Private room,1,1.0,2,35.0,1,1125,0,0
3274,100.0,61.0,2,2,Private room,1,1.0,1,80.0,3,14,5,0
3275,92.6,71.6,1,2,Private room,1,1.0,1,60.0,1,1125,2,0
3276,100.0,100.0,2,2,Private room,1,1.0,1,69.0,6,28,7,0
3277,90.0,92.0,2,1,Private room,1,1.0,1,50.0,2,1125,5,0
3278,100.0,86.0,1,3,Private room,1,1.0,1,57.0,1,5,1,0
3279,100.0,100.0,1,2,Entire home/apt,0,1.0,1,139.0,2,5,12,0
3280,100.0,0.0,1,2,Private room,1,2.0,2,100.0,1,1125,0,0
3281,75.4,65.6,1,2,Entire home/apt,0,1.0,2,80.0,1,1125,0,0
3282,80.0,45.0,1,2,Entire home/apt,1,1.0,1,90.0,2,14,4,0
3283,100.0,100.0,1,4,Entire home/apt,0,1.0,2,95.0,1,1125,32,0
3284,100.0,100.0,4,6,Entire home/apt,1,1.0,4,113.0,1,365,237,0
3285,67.0,84.4,1,1,Private room,1,1.0,1,80.0,1,1125,0,0
3286,100.0,100.0,2,5,Entire home/apt,1,2.0,2,450.0,1,1125,0,0
3287,100.0,100.0,1,2,Entire home/apt,1,1.0,1,100.0,1,1125,1,0
3288,50.0,83.6,1,4,Entire home/apt,1,1.0,1,115.0,1,7,8,0
3289,100.0,100.0,4,2,Private room,1,1.5,1,69.0,1,365,8,0
3290,86.0,85.6,1,3,Entire home/apt,1,1.0,1,80.0,1,120,0,0
3291,96.0,78.0,1,3,Entire home/apt,1,1.0,3,120.0,7,1125,2,0
3292,100.0,100.0,4,3,Private room,1,1.5,1,69.0,1,365,43,0
3293,78.0,100.0,1,3,Entire home/apt,1,1.0,2,99.0,10,60,7,0
3294,93.4,90.0,1,4,Entire home/apt,1,1.0,1,95.0,7,30,13,0
3295,100.0,100.0,1,2,Entire home/apt,0,1.0,2,68.0,7,1125,0,0
3296,100.0,86.0,2,4,Entire home/apt,1,1.0,2,100.0,3,1125,1,0
3297,100.0,0.0,1,2,Entire home/apt,1,1.0,1,140.0,3,10,1,0
3298,88.0,100.0,1,4,Entire home/apt,2,2.5,3,170.0,3,9,1,0
3299,90.0,100.0,1,3,Entire home/apt,1,1.0,1,105.0,1,1125,7,0
3300,100.0,0.0,1,2,Entire home/apt,1,1.0,1,67.0,2,1125,0,0
3301,85.4,88.8,1,7,Entire home/apt,3,1.0,4,400.0,1,25,0,0
3302,100.0,75.0,1,3,Entire home/apt,0,1.0,1,75.0,1,4,2,0
3303,80.0,100.0,2,2,Entire home/apt,1,1.0,1,150.0,1,1125,0,0
3304,98.0,94.0,41,2,Entire home/apt,0,1.0,1,110.0,3,1125,0,0
3305,100.0,61.0,2,5,Entire home/apt,3,2.0,3,150.0,2,10,2,0
3306,50.0,100.0,1,3,Entire home/apt,0,1.0,1,64.0,4,1125,1,0
3307,17.0,78.0,1,2,Entire home/apt,0,1.0,1,200.0,3,60,2,0
3308,67.0,100.0,1,2,Entire home/apt,0,1.0,1,70.0,1,1125,2,0
3309,92.0,80.4,1,1,Private room,1,1.0,1,80.0,1,300,0,0
3310,100.0,100.0,1,2,Entire home/apt,0,1.0,1,97.0,1,1125,1,0
3311,91.0,78.0,3,2,Entire home/apt,1,1.0,1,125.0,1,1125,0,0
3312,100.0,100.0,1,9,Entire home/apt,4,2.5,5,400.0,2,1125,28,0
3313,100.0,100.0,1,1,Entire home/apt,0,1.0,1,54.0,1,1125,0,0
3314,100.0,79.0,2,1,Private room,1,1.0,1,75.0,1,1125,26,0
3315,100.0,100.0,2,2,Entire home/apt,0,1.0,1,99.0,1,30,118,0
3316,91.0,78.0,3,1,Private room,1,1.0,1,70.0,1,1125,3,0
3317,100.0,100.0,2,2,Private room,1,1.0,1,75.0,2,5,0,0
3318,100.0,50.0,1,2,Private room,1,1.0,1,140.0,1,1125,9,0
3319,100.0,100.0,1,2,Entire home/apt,0,1.0,1,160.0,2,28,44,0
3320,100.0,100.0,1,3,Entire home/apt,1,1.0,1,139.0,1,30,0,0
3321,90.0,100.0,1,4,Entire home/apt,0,1.0,1,95.0,1,1125,1,0
3322,100.0,100.0,1,4,Entire home/apt,1,1.0,1,115.0,2,1125,4,0
3323,100.0,97.8,1,2,Entire home/apt,1,1.0,1,95.0,2,1125,0,0
3324,100.0,96.6,1,6,Entire home/apt,3,3.0,3,500.0,1,1125,0,0
3325,70.0,100.0,1,3,Entire home/apt,1,1.0,1,95.0,1,4,0,0
3326,100.0,100.0,1,5,Entire home/apt,2,1.0,2,175.0,1,1125,0,0
3327,100.0,100.0,2,2,Entire home/apt,0,1.0,1,99.0,2,30,38,0
3328,90.0,100.0,1,2,Entire home/apt,0,1.0,1,85.0,1,1125,45,0
3329,100.0,100.0,1,2,Entire home/apt,1,1.0,1,115.0,1,1125,0,0
3330,100.0,100.0,3,6,Entire home/apt,3,1.5,3,435.0,3,1125,6,0
3331,80.0,91.0,1,2,Entire home/apt,1,1.0,1,125.0,2,1125,0,0
3332,100.0,100.0,1,4,Entire home/apt,1,1.0,2,98.0,1,1125,8,0
3333,100.0,67.0,1,4,Entire home/apt,1,1.0,2,119.0,14,21,1,0
3334,33.0,75.0,1,2,Private room,1,1.0,1,80.0,1,3,0,0
3335,90.0,73.0,2,2,Private room,1,1.0,1,90.0,3,10,7,0
3336,100.0,100.0,1,2,Entire home/apt,1,1.0,1,149.0,3,1125,24,0
3337,100.0,79.0,2,3,Entire home/apt,0,1.0,2,105.0,1,1125,1,0
3338,67.0,100.0,1,2,Entire home/apt,1,1.0,1,125.0,1,1125,0,0
3339,100.0,92.0,2,3,Private room,1,1.0,2,50.0,1,1125,2,0
3340,100.0,100.0,1,1,Private room,1,1.0,1,99.0,2,1125,26,0
3341,40.0,50.0,1,2,Entire home/apt,0,1.0,1,70.0,2,20,0,0
3342,72.4,72.2,1,2,Entire home/apt,1,1.0,1,120.0,1,1125,0,0
3343,100.0,92.0,2,4,Entire home/apt,1,1.0,2,99.0,1,1125,2,0
3344,100.0,94.0,7,4,Entire home/apt,1,1.0,2,185.0,20,650,0,0
3345,100.0,100.0,2,6,Entire home/apt,1,1.0,3,150.0,2,1125,66,0
3346,86.0,75.0,1,2,Private room,1,1.0,1,150.0,1,1125,2,0
3347,90.6,100.0,1,1,Private room,1,1.0,1,96.0,4,7,0,0
3348,100.0,0.0,1,2,Private room,1,1.0,1,79.0,1,1125,0,0
3349,92.6,58.4,1,2,Entire home/apt,0,1.0,1,150.0,3,365,0,0
3350,100.0,83.4,1,4,Entire home/apt,1,1.0,1,109.0,1,1125,0,0
3351,85.4,85.0,2,2,Entire home/apt,0,1.0,1,100.0,1,1125,0,0
3352,98.0,91.0,1,3,Entire home/apt,1,1.0,1,120.0,3,14,2,0
3353,85.4,85.0,2,2,Entire home/apt,0,1.0,1,100.0,1,1125,0,0
3354,90.0,67.0,2,2,Entire home/apt,1,1.0,1,150.0,2,1125,8,0
3355,90.0,33.0,1,2,Entire home/apt,0,1.0,1,115.0,1,1125,3,0
3356,67.0,100.0,1,2,Private room,1,1.0,1,200.0,2,6,12,0
3357,90.0,100.0,1,2,Entire home/apt,1,1.0,1,95.0,2,1125,4,0
3358,100.0,25.0,1,2,Entire home/apt,1,1.0,1,205.0,1,10,13,0
3359,73.0,100.0,1,2,Entire home/apt,1,1.0,1,100.0,3,1125,8,0
3360,100.0,100.0,1,2,Entire home/apt,0,1.0,1,99.0,1,5,1,0
3361,100.0,78.0,1,4,Entire home/apt,1,1.0,1,104.0,1,1125,4,0
3362,50.0,100.0,1,2,Entire home/apt,1,1.0,1,89.0,2,23,4,0
3363,50.0,100.0,1,3,Entire home/apt,1,1.0,1,125.0,1,1125,8,0
3364,100.0,100.0,3,4,Entire home/apt,1,1.0,2,115.0,3,1125,7,0
3365,90.0,73.0,2,4,Entire home/apt,2,1.0,2,185.0,2,1125,1,0
3366,60.0,60.0,1,2,Private room,1,1.0,1,85.0,3,1125,1,0
3367,92.0,89.0,1,2,Entire home/apt,0,1.0,1,99.0,1,1125,16,0
3368,56.0,67.0,1,2,Entire home/apt,1,1.0,1,125.0,3,1125,11,0
3369,100.0,93.6,1,2,Private room,1,1.0,1,66.0,1,1125,33,0
3370,100.0,100.0,1,3,Entire home/apt,2,2.0,2,150.0,3,1125,4,0
3371,100.0,75.0,1,5,Private room,1,1.0,1,69.0,1,1125,0,1
3372,79.0,76.0,2,5,Entire home/apt,2,1.0,3,250.0,1,1125,15,1
3373,92.0,94.0,30,6,Entire home/apt,2,2.5,3,350.0,3,999,14,1
3374,100.0,72.0,7,6,Entire home/apt,3,2.5,3,440.0,2,60,20,1
3375,70.0,77.0,1,2,Entire home/apt,0,1.0,1,100.0,3,1125,2,1
3376,99.0,96.0,32,2,Entire home/apt,1,1.0,2,169.0,4,40,4,1
3377,100.0,100.0,2,2,Private room,1,1.0,1,120.0,1,1125,0,1
3378,90.0,100.0,1,4,Entire home/apt,1,1.0,2,190.0,2,1125,31,1
3379,94.0,100.0,1,4,Private room,1,1.0,1,120.0,1,1125,88,1
3380,80.0,75.0,3,1,Private room,1,1.0,1,85.0,1,1125,17,1
3381,98.0,52.0,49,2,Private room,1,1.0,1,170.0,2,14,0,1
3382,100.0,95.0,5,6,Entire home/apt,2,2.0,3,250.0,2,1125,0,1
3383,75.0,75.0,5,2,Private room,1,2.0,1,129.0,1,326,0,1
3384,100.0,100.0,1,10,Entire home/apt,3,1.0,5,289.0,2,1125,17,1
3385,100.0,100.0,1,2,Private room,1,1.0,1,75.0,1,90,95,1
3386,90.0,83.0,2,8,Entire home/apt,3,1.5,4,250.0,2,1125,1,1
3387,95.0,64.4,1,3,Entire home/apt,2,2.0,2,159.0,5,1125,2,1
3388,100.0,89.0,1,4,Entire home/apt,2,1.0,3,165.0,2,30,14,1
3389,96.6,52.2,1,4,Entire home/apt,2,1.0,2,205.0,1,1125,0,1
3390,100.0,74.0,2,1,Private room,1,1.5,1,65.0,1,1125,3,1
3391,100.0,100.0,2,1,Private room,1,0.0,1,58.0,3,180,7,1
3392,90.0,100.0,1,4,Entire home/apt,1,1.0,1,150.0,3,10,44,1
3393,79.0,76.0,2,2,Private room,1,1.0,1,100.0,1,1125,17,1
3394,100.0,97.6,1,2,Entire home/apt,1,1.0,1,140.0,3,730,5,1
3395,83.0,97.0,1,2,Entire home/apt,0,1.0,1,60.0,1,1125,4,1
3396,89.0,57.0,2,2,Private room,1,1.0,1,80.0,1,1125,1,1
3397,100.0,100.0,1,2,Entire home/apt,1,1.0,1,109.0,1,5,7,1
3398,100.0,100.0,1,2,Entire home/apt,1,1.0,1,130.0,4,30,44,1
3399,90.0,88.0,1,2,Private room,1,1.0,1,109.0,2,1125,44,1
3400,100.0,100.0,2,10,Entire home/apt,4,3.5,6,499.0,3,89,19,1
3401,100.0,100.0,1,3,Entire home/apt,0,1.0,2,85.0,1,28,56,1
3402,100.0,83.0,1,2,Entire home/apt,0,1.0,1,125.0,3,125,36,1
3403,100.0,100.0,1,1,Entire home/apt,0,1.0,1,90.0,3,1125,4,1
3404,90.0,90.0,1,5,Entire home/apt,1,1.0,3,160.0,2,29,33,1
3405,100.0,97.0,1,4,Entire home/apt,0,1.0,2,150.0,1,1125,28,1
3406,100.0,100.0,2,6,Entire home/apt,2,1.0,3,175.0,3,1125,5,1
3407,100.0,99.0,5,2,Private room,1,1.0,1,80.0,2,1125,122,1
3408,100.0,100.0,2,4,Entire home/apt,2,1.5,2,239.0,4,1125,14,1
3409,92.0,94.0,30,9,Entire home/apt,3,1.5,6,375.0,3,1125,21,1
3410,100.0,100.0,1,6,Entire home/apt,3,2.5,3,500.0,1,1125,0,1
3411,100.0,100.0,2,2,Entire home/apt,0,1.0,1,90.0,15,1000,15,1
3412,100.0,91.0,1,4,Entire home/apt,1,1.0,2,115.0,3,60,63,1
3413,100.0,100.0,1,6,Entire home/apt,2,2.5,3,285.0,2,1125,22,1
3414,100.0,83.0,3,4,Entire home/apt,1,1.0,2,140.0,4,1125,0,1
3415,80.0,91.0,1,2,Shared room,1,1.0,1,125.0,1,1125,0,1
3416,92.0,94.0,30,4,Entire home/apt,1,1.0,2,140.0,3,1125,5,1
3417,91.0,95.0,1,4,Entire home/apt,1,1.0,2,125.0,1,1125,28,1
3418,92.0,94.0,30,6,Entire home/apt,2,2.0,3,295.0,3,1125,16,1
3419,100.0,67.0,1,2,Private room,1,1.0,1,90.0,1,1125,6,1
3420,98.0,52.0,49,2,Private room,1,1.0,1,175.0,2,14,0,1
3421,98.0,82.6,1,5,Entire home/apt,2,1.5,2,170.0,1,1125,4,1
3422,84.8,84.4,1,2,Private room,1,2.5,1,115.0,6,14,5,1
3423,92.0,94.0,30,8,Entire home/apt,3,1.5,5,299.0,3,999,9,1
3424,80.0,100.0,1,4,Entire home/apt,1,1.5,1,130.0,5,31,29,1
3425,88.2,76.2,1,6,Entire home/apt,3,2.5,2,500.0,2,10,7,1
3426,60.0,67.0,1,2,Entire home/apt,1,2.0,1,121.0,1,1125,22,1
3427,100.0,100.0,1,3,Private room,1,1.0,1,94.0,1,12,50,1
3428,86.0,100.0,1,2,Private room,1,1.0,1,85.0,1,60,8,1
3429,100.0,50.0,1,2,Private room,1,1.0,1,114.0,2,65,12,1
3430,100.0,100.0,1,6,Entire home/apt,2,1.5,2,205.0,2,30,3,1
3431,50.0,87.2,1,2,Entire home/apt,1,1.0,1,200.0,1,1125,0,1
3432,98.0,52.0,49,2,Private room,1,1.0,1,185.0,2,14,1,1
3433,98.0,52.0,49,2,Private room,1,1.5,1,185.0,2,14,6,1
3434,96.6,57.2,1,4,Entire home/apt,1,1.0,2,200.0,1,1125,0,1
3435,100.0,88.0,1,2,Private room,1,1.0,2,217.0,7,180,0,1
3436,86.2,100.0,1,2,Private room,1,1.0,1,89.0,1,1125,0,1
3437,100.0,100.0,1,3,Entire home/apt,1,1.0,1,125.0,2,365,123,1
3438,100.0,95.0,5,4,Entire home/apt,1,1.0,2,134.0,3,1125,5,1
3439,100.0,86.0,5,4,Private room,1,1.0,1,46.0,5,365,1,1
3440,99.0,89.0,25,6,Entire home/apt,2,1.0,3,200.0,3,1125,28,1
3441,100.0,100.0,1,8,Entire home/apt,4,2.5,5,350.0,4,1125,1,1
3442,98.0,52.0,49,4,Entire home/apt,1,1.0,2,175.0,3,90,0,1
3443,60.0,100.0,1,2,Entire home/apt,1,1.0,1,125.0,1,1125,3,1
3444,100.0,100.0,2,5,Entire home/apt,1,1.0,4,159.0,2,1125,10,1
3445,100.0,86.0,5,6,Entire home/apt,2,1.0,2,140.0,3,365,7,1
3446,98.0,52.0,49,4,Entire home/apt,1,1.0,1,175.0,3,90,2,1
3447,81.0,100.0,1,4,Private room,1,1.0,2,95.0,1,1125,1,1
3448,89.0,100.0,2,2,Private room,1,1.0,1,109.0,3,1125,18,1
3449,75.0,75.0,5,6,Entire home/apt,3,2.0,4,253.0,2,1125,5,1
3450,100.0,85.0,1,2,Entire home/apt,0,1.0,1,100.0,1,1125,3,1
3451,50.0,0.0,1,4,Entire home/apt,2,2.0,3,220.0,3,365,42,1
3452,100.0,100.0,1,9,Entire home/apt,4,2.0,7,300.0,2,1125,30,1
3453,90.0,100.0,1,2,Entire home/apt,1,1.0,1,135.0,4,365,99,1
3454,100.0,100.0,1,2,Private room,1,2.0,1,70.0,3,365,74,1
3455,100.0,100.0,1,2,Private room,1,1.0,1,65.0,1,1125,16,1
3456,73.0,100.0,1,6,Entire home/apt,3,2.5,4,295.0,5,1125,0,1
3457,100.0,100.0,1,2,Entire home/apt,0,1.0,1,110.0,1,1125,9,1
3458,90.0,100.0,1,3,Entire home/apt,1,1.0,1,160.0,1,1125,16,1
3459,60.0,82.0,1,4,Entire home/apt,2,1.0,2,130.0,2,30,3,1
3460,100.0,100.0,1,6,Entire home/apt,2,2.0,2,245.0,3,1125,26,1
3461,90.0,88.0,4,6,Entire home/apt,1,1.0,3,191.0,1,180,198,1
3462,100.0,86.0,1,3,Entire home/apt,1,1.0,1,229.0,1,1125,7,1
3463,83.0,75.0,3,3,Entire home/apt,1,1.0,1,150.0,4,365,1,1
3464,100.0,96.0,2,2,Private room,1,1.0,1,75.0,1,1125,12,1
3465,50.0,0.0,1,2,Entire home/apt,1,1.0,1,150.0,1,1125,0,1
3466,100.0,83.0,4,4,Entire home/apt,0,1.0,3,125.0,3,1125,49,1
3467,90.0,100.0,2,8,Entire home/apt,3,1.5,3,175.0,2,30,68,1
3468,75.0,75.0,5,4,Entire home/apt,0,1.0,1,129.0,1,1125,48,1
